,,,,,,,,,,,22088,24206,22359,26840,28854,31035,33127,34502,37701,39155,40481,40992,40376,,,40594,42435,40097,38166,35039,33168,31759,29251,27451,26354,27034,,364,441,179,795,952,83,402,1139,526,806,354,128,981,621,294,376,263,159,773,4254,,,IRL,Ireland,"Children out of school, primary",197,64,10,238
,,,,,,,,,,,1917813,,,,,,,,,,,,,866822,897726,907748,942069,886265,901053,466108,,406293,,,,,345035,,1038969,1084220,,195308,155952,134737,101437,,24180,,23173,14636,17049,19737,,37795,66293,77561,,,,IRN,"Iran, Islamic Rep.","Children out of school, primary",33643,118211,,167070
,,,,,,,,,,,684762,719326,747570,752712,758981,601077,569046,544234,226634,164237,221116,,351252,,393235,344848,303854,263584,296506,,,,643301,,,912446,,,583602,704809,,,641206,697136,,,535980,,,,,,,,,,,,,IRQ,Iraq,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,281,,,,,,,,,,,,,,,,,159,,36,284,351,402,272,218,373,298,291,265,335,436,473,478,351,375,337,359,389,345,395,476,,,ISL,Iceland,"Children out of school, primary",356,327,361,474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5856,21863,28407,27775,32918,31375,34076,34347,33306,34563,17873,16367,15028,14647,16591,23041,30246,36904,37652,,,ISR,Israel,"Children out of school, primary",20730,23989,32954,38897
,,,,,,,,,,,,,21358,,,114801,,,15836,,,,,,39811,,,,,,,,,,0,18833,7524,,5495,3757,6009,5633,7617,5183,9914,10262,11022,11421,8457,6075,8261,9516,25091,42573,46298,44021,41930,,,ITA,Italy,"Children out of school, primary",35016,47289,43886,39964
,,,,,,,,,,,,,,,3807,11869,16060,,10368,11437,11747,,4681,9681,14437,17712,16139,29332,19707,21034,24651,,37195,,,,,,45914,39805,38726,41327,43712,33381,34700,,,,,,,,,,,,39784,22505,,JAM,Jamaica,"Children out of school, primary",,,,33332
,,,,,,,,,,,,54945,39294,26490,18936,17224,15800,13092,11911,11090,15899,17592,34212,42307,46998,,,,,,,,,,,,,,77020,80671,,90930,95314,100625,107590,111234,185311,172526,,149167,141676,141819,100506,,,,,,,JOR,Jordan,"Children out of school, primary",,,,
,,,,,,,,,,,22455,146644,6946,169684,115315,18040,5087,5055,187406,4446,6374,6771,5701,6403,4918,4830,5815,6545,,,,,,,,,,,19822,,,,,,,,,,,,,,2090,9398,3207,5422,1885,,,JPN,Japan,"Children out of school, primary",6711,6095,5893,8410
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52117,20808,20602,18110,17809,13312,10487,22917,31775,33998,35233,21434,12947,19097,37161,31876,21267,136287,136657,68819,KAZ,Kazakhstan,"Children out of school, primary",28014,51989,28252,123313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981487,1874374,1471179,1609948,829698,897666,846438,894688,284611,570933,466789,,,1191655,,,,,,,,KEN,Kenya,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60862,,,46514,52719,46269,39966,38346,13810,25153,22328,21301,19365,21393,19127,20906,16773,11690,9453,11496,13016,32024,37815,4662,KGZ,Kyrgyz Republic,"Children out of school, primary",8103,9935,6937,25824
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307020,279615,195224,112923,,,,,,26158,44237,40783,,92822,26274,20855,,98178,132247,98506,159427,253273,,KHM,Cambodia,"Children out of school, primary",120656,117988,111583,118187
,,,,,,,,,,,,,,,,,,,575,,234,126,205,327,184,259,571,,297,,1,24,304,94,162,163,77,,,182,,,,,,,,,,,,,,277,507,,,,,KIR,Kiribati,"Children out of school, primary",96,161,,802
,,,,,,,,,,,,,,,,,,,,,,,,,628,462,,,66,,,60,,,,,,,,24,122,7,119,1,63,,26,117,,61,,,,,,,,,,KNA,St. Kitts and Nevis,"Children out of school, primary",,,,
,,,,,,,,,,,491902,377271,366333,331104,291792,252295,343856,383025,321870,246743,189362,90651,12827,42837,46336,115441,145689,221400,209735,149583,114009,31893,1206,6585,5558,5551,36160,12590,9865,98027,92431,85209,50430,59631,28666,22143,9081,5909,43186,1882,30663,36021,65766,4439,51373,25087,39299,29036,,KOR,"Korea, Rep.","Children out of school, primary",81037,19406,51348,37706
,,,,,,,,,,,47017,46857,46128,47581,48906,49562,46958,38381,43095,48380,51179,51386,53460,60067,68223,74017,90065,92791,,,,68663,,41029,,36182,38902,19241,18106,14324,8915,2961,3828,3597,4768,,968,1606,,995,148,3958,10717,7650,,,,,,KWT,Kuwait,"Children out of school, primary",16708,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAC,Latin America & Caribbean (excluding high income),"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,197034,,211814,,271279,250633,234023,,232906,220698,198625,195154,189389,192031,175487,146179,135927,126338,121618,110297,99873,86979,51796,50015,49717,34152,36716,46787,45921,44312,60444,,LAO,Lao PDR,"Children out of school, primary",29142,40045,49168,45334
,,,,,,,,,,,,,,21610,,,,,,,,,,,,,,,,,,,,,,,209650,145855,,,,,,,,,,,,,,,,,,,,,,LBN,Lebanon,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226536,,,,,,,,,357760,,,398826,,,,207887,,,,,LBR,Liberia,"Children out of school, primary",83486,156810,,259468
,,,,,,,,,,,99767,84550,74539,68358,63693,36504,24306,16740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LBY,Libya,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,1340,1549,340,616,712,1228,,,,3988,,,14,,,,,,,1741,1423,45,59,860,1395,934,887,842,631,1000,1195,1268,1114,1102,1084,798,549,311,,LCA,St. Lucia,"Children out of school, primary",1341,1141,961,769
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LCN,Latin America & Caribbean,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDC,Least developed countries: UN classification,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27638600,27062100,26518550,25978050,25511350,24926250,24427350,23920250,23452900,23075800,23001600,23007650,23038950,23186950,23599600,24192550,25062500,25768550,26697450,27033400,LIC,Low income,"Children out of school, primary",23376800,23885700,24637000,25418000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,9,6,23,23,16,29,15,24,29,,1,3,2,16,,,LIE,Liechtenstein,"Children out of school, primary",44,6,3,11
,,,,,,,,,,,,,,,,,361248,,,,,,,,,35549,,,,,,,,,,,,,,,30360,33440,43441,65570,69551,75652,87335,103995,143774,119513,125483,133554,5261.341797,70456,3422.464111,64330,55438,,,LKA,Sri Lanka,"Children out of school, primary",115935,57926,102.913002,46742
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80885152,76037296,71793600,68499104,66072152,64013952,61459000,58948648,55959600,53698152,50819848,48070752,46222648,45109100,42789300,40270200,37393448,35048352,34345648,33946752,LMC,Lower middle income,"Children out of school, primary",43939952,41530648,38826300,35971048
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMY,Low & middle income,"Children out of school, primary",,,,
,,,,,,,,,,79924,90155,90544,90631,74401,,73379,70878,88892,88932,92167,95710,89676,96878,100908,100971,105707,100259,99498,103900,109454,106926,108307,118638,118350,125877,127169,,153177,162373,84683,77104,68131,60898,63248,59429,52771,59407,54676,55066,50952,47776,45015,41944,45877,37641,,,89723,96950,LSO,Lesotho,"Children out of school, primary",44983,43461,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,Late-demographic dividend,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8006,3782,242,639,480,197,,,,,,,,,,148,87,247,116,307,,,LTU,Lithuania,"Children out of school, primary",72,108,201,131
,,,,,,,,,,,,2711,3094,2425,2814,2867,2795,2850,,,5268,3785,3992,4098,,4207,5318,4071,,,,,,,,,,,1029,1356,1067,934,1517,1570,917,1046,1084,1150,,1386,1809,695,980,969,1280,589,681,,,LUX,Luxembourg,"Children out of school, primary",1100,985,960,647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3048,,,,,,,,,10,972,958,852,1639,2115,2406,1854,1421,1525,1724,,LVA,Latvia,"Children out of school, primary",2262,2107,1382,1566
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4990,,8149,,,,,,,5448,4853,5462,3930,3756,3416,3697,4067,3489,3005,2713,2372,1640,2040,1728,1032,721,2074,5067,7072,,MAC,"Macao SAR, China","Children out of school, primary",1111,639,656,3591
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAF,St. Martin (French part),"Children out of school, primary",,,,
,,,,,,,,,,,1374091,1370756,1387821,,1370457,1331186,1272581,1227808,1205161,1179847,1159549,1199315,1175879,1138336,1197502,1267137,1345288,1413838,1501135,1498824,1811253,1796455,1712318,1601554,1471767,1356622,1284573,1324300,901984,768163,659702,550342,478231,484253,465506,438012,417965,425506,462777,321496,260509,276599,223948,,197757,74612,13854,21600,,MAR,Morocco,"Children out of school, primary",250751,245211,128471,13583
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCO,Monaco,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2347,3339,8887,13499,14487,13108,13071,12754,11940,11918,11690,583,861,2537,433,459,,MDA,Moldova,"Children out of school, primary",264,811,844,1034
,,,,,,,,,,,,420069,,,,,,,,,,,,,,,,,584113,614343,,,,,886333,884734,,,839945,835419,845173,867491,662194,,,,,,,,,,,67570.65625,74824.57813,207817,,,,MDG,Madagascar,"Children out of school, primary",64714.24219,70601.28125,79077,119030
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2883,,1953,1578,915,1309,,935,1224,1214,1660,2353,1092,2520,1858,2454,2637,1209.043945,2006,1482,,,,MDV,Maldives,"Children out of school, primary",1898,1736,1675,1091
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEA,Middle East & North Africa,"Children out of school, primary",,,,
,,,,,,,,,,,1864972,,,,,,1252017,,,,,,,,0,0,0,0,112981,0,0,0,0,0,0,46915,154374,177309,18339,8115,23211,34103,36972,40213,29060,25605,21382,12914,16661,21830,27853,31456,36338,42584,44745,42275,44228,45259,,MEX,Mexico,"Children out of school, primary",42418,42015,34220,38701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087,,,,,,,,,4,,,464,,77,168,142,,MHL,Marshall Islands,"Children out of school, primary",,270,,220
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIC,Middle income,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10054,8304,1338,707,4319,6681,8011,9629,12604,11979,17532,16531,12838,,13644,12270,4022,4648,9845,9980,10526,,MKD,North Macedonia,"Children out of school, primary",8844,,5337,9462
,,,,,,,,,,,738631,747065,758633,752046,,,811548,,,,,,,,,,,,,,,,,,,,,,1073458,,,990059,1004826,1023347,941367,940426,928701,,839835,856384,878193,984188,1148183,1300528,1186318,,,,,MLI,Mali,"Children out of school, primary",1172333,1305793,1502333,
,,,,,,,,,,,2233,1031,1265,1103,1248,901,1120,1093,1266,2048,2757,2853,3280,2799,1627,1538,1377,1454,1124,795,575,572,676,1144,1103,804,819,,,,,,,,,,,,,,13,63,207,306,274,626,1431,1988,,MLT,Malta,"Children out of school, primary",280,321,229,1015
,,,,,,,,,,,1396302,,1156932,1541651,,,,1347957,,,,,,,,,,,,,,,,,,,,,,386609,347175,436757,304449,310517,253888,213533,366652,96813,101821,73901,,,,,,,,,,MMR,Myanmar,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MNA,Middle East & North Africa (excluding high income),"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803,,421,1399,2362,2234,,,442,1014,,449,1036,300,517,39,,MNE,Montenegro,"Children out of school, primary",,1427,1152,326
,,,,,,,,,,,,,,,,,,,,6723,,,11440,,,,11119,,,,,,,,39944,33147,42141,31767,27246,22959,18200,18041,30159,12412,19414,9059,9407,4562,5158,3349,4422,7254,11414,12416,13035,13413,20249,20338,,MNG,Mongolia,"Children out of school, primary",12182,10379,10128,17711
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MNP,Northern Mariana Islands,"Children out of school, primary",,,,
,,,,,,,,,,,,,816424,,,,,,791382,,874274,897017,698749,,691380,702785,930717,956372,922435,877559,929811,981898,1016126,1050607,1111954,,,1576900,1501368,1416255,1291749,1472819,,1041692,870993,734868,530567,388912,338576,279312,372694,350082,283223,182016,363333,75413,,65327,,MOZ,Mozambique,"Children out of school, primary",242734,264388,178872,50903
,,,,,,,,,,,,,,,,,,,,,,,,,201470,,,,,,,,,205004,185732,177202,,171887,180019,188417,182900,193679,185381,156230,164258,150565,143707,158515,159217,158799,162801,180650,180653,,203146,228206,,,,MRT,Mauritania,"Children out of school, primary",179402,223427,198642,
,,,,,,,,,,,,22040,22553,23209,22681,21695,13668,12932,13321,10271,7262,2347,2817,4476,3564,10795,10071,11033,11169,13271,16192,,11696,10385,9974,8593,7609,1469,1103,425,506,357,380,370,553,1026,2066,2490,3106,2922,2529,5662,3687,1687,1084,779,2675,,,MUS,Mauritius,"Children out of school, primary",2014,936,431,536
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41842,,,,,,,6663,32518,6009,334,,,,,,,,,,,MWI,Malawi,"Children out of school, primary",,,,
,,,,,,,,,,158150,146580,119398,,,,,,,,,,,,,,,,,,,,,,7216,,,,4167,7771,16270,60673,170459,199214,138289,115829,196752,166682,155768,143916,158379,150064,127308,111014,150723,114106,128231,121231,145204,,MYS,Malaysia,"Children out of school, primary",141826,139324,86421,107104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAC,North America,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34209,33956,,21099,,17398,17963,23238,24933,27254,34699,37718,39209,36538,36502,42334,36379,40981,27808,26438,22339,19096,,8305,922,1542.338013,,,,,,NAM,Namibia,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,2021,1497,1524,2947,2955,2727,1202,801,1127,1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCL,New Caledonia,"Children out of school, primary",,,,
,,,,,,,,,,,,,755904,768984,,,784840,790906,,,813990,,,,,905751,,,1023128,1053320,1080298,1143351,,,,,1263152,1295119,1305724,1337910,1322766,1310586,1295576,1280103,1338195,1371339,1405670,1382500,1339465,1281653,1201117,1211988,1117725,1144529,1078179,1453769,1607171,1667236,1841848,NER,Niger,"Children out of school, primary",1158997,1146191,1577957,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6806029,6462778,,,,7136581,7248272,7408848,7005901,8855527,8904423,9256850,,,,,,,,,,NGA,Nigeria,"Children out of school, primary",,,,
,,,,,,,,,,193379,190679,200247,203619,211501,210100,211833,223427,241358,,210906,,233297,237774,254009,234528,248640,243336,245965,261247,246551,229897,206624,203327,199595,218156,229571,,,162880,142300,115072,62479,,42126,37327,62236,65442,58228,,64830,,,,,,,,,,NIC,Nicaragua,"Children out of school, primary",,,,
,,,,,,,,,,,111657,110283,110958,112780,113513,113079,112456,111832,109043,102084,99845,97623,99045,99763,103441,53647,55468,59160,60822,61195,62307,68947,71480,10800,10267,12615,14913,,,,,,,,,,,,,,,,,,2274,1416,2114,,,NLD,Netherlands,"Children out of school, primary",,,2928,1937
,,,,,,,,,,,5157,5710,,,,5918,5253,4759,5027,2548,5497,4938,,2751,2731,2337,2811,3271,3361,3291,3708,3672,5045,5084,4165,3635,64289,2982,2454,2970,2267,2361,2519,2252,2658,2204,1349,701,778,1076,827,1150,1122,2390,2918,3769,4216,,,NOR,Norway,"Children out of school, primary",1788,3052,3394,4662
,,,,,,,,,,,,,,,,,,,,,,,917365,910045,,,,862488,,,,,,,,,,,1176417,1014913,,,774245,704175,,,,,,,71650,58372,,48462,58844,,39278.19922,29764.83594,105716.2344,NPL,Nepal,"Children out of school, primary",52575,34135,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,,,271,,,,68,,219,,NRU,Nauru,"Children out of school, primary",132,143,,440
,,,,,,,,,,704,1319,5,8,448,677,413,1211,704,925,929,931,1142,1695,248,606,1729,309,396,1462,2017,5794,6380,,1969,82,935,1474,,,,,,,,,,,,,,,,2264,4386,4918,3851,5306,,,NZL,New Zealand,"Children out of school, primary",3379,4575,5066,5130
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OED,OECD members,"Children out of school, primary",,,,
,,,,,,,,,,,,,104462,100796,94218,96357,,92321,91406,,91727,92374,92191,84793,85369,79653,81649,90692,94615,97331,98721,97630,87174,83431,81371,78002,77924,73328,69501,54252,50471,50020,39427,,,,,,5558,,717,4442,3270,12091,9993,7969,37938,40605,,OMN,Oman,"Children out of school, primary",6119,15015,3745,34075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OSS,Other small states,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7684793,,,PAK,Pakistan,"Children out of school, primary",,,,
,,,,,,,,,,62291,43662,38729,34838,,32647,34050,,26965,30465,32594,35451,37411,40234,40337,38159,38470,36669,41309,38911,41760,,,,,,,,,25330,20041,13496,3832,,1229,1374,865,926,1177,11254,9856,15546,19702,27297,44668,57668,51939,19756,,,PAN,Panama,"Children out of school, primary",37497,,,49945
,,,,,,,,,,505515,,,431863,,,,,,,431036,308972,299490,,,168429,,,313953,,,,,366699,,553340,566250,583963,110394,64081,44731,21723,6192,65264,7259,10419,17312,19454,24091,24234,17199,24649,,,,148636,61511,3001,9176,,PER,Peru,"Children out of school, primary",,77700,137484,9053
,,,,,,,,,,,,,,,,372180,,,347373,,627562,688610,855399,949789,658951,705985,658381,458432,304175,178374,,396901,421681,515819,,155146,,669905,1086023,,1056151,1058027,1157167,1264830,1215802,1432239,1505884,1334550,1002958,,,,,799504,971896,845764,1455079,1339277,,PHL,Philippines,"Children out of school, primary",737647,913638,1007092,826193
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,31,,,PLW,Palau,"Children out of school, primary",82,,,42
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNG,Papua New Guinea,"Children out of school, primary",,141127,16623,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27823,42415,29178,30693,28806,30711,31908,36824,48877,58929,66145,62828,69263,73980,81415,,114695,83029,3160,968,,POL,Poland,"Children out of school, primary",90018,,110315,23857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRE,Pre-demographic dividend,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25415,30346,21165,15456,6713,,,,,,PRI,Puerto Rico,"Children out of school, primary",9743,15601,9925,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581,,,,,,,,,,,PRK,"Korea, Dem. People's Rep.","Children out of school, primary",,,,
,,,,,,,,,,,,,122341,124113,,79314,61399,40622,,40628,36444,,,25016,5259,3251,4345,,,2762,1747,,,5455,,,,,16428,16335,1821,90,520,462,1166,569,2190,5581,860,175,62,1246,799,7521,10838,4210,402,,,PRT,Portugal,"Children out of school, primary",873,10783,8607,1224
,,,,,,,,,,70262,,124201,73416,,85940,79202,72779,63168,56021,45876,39098,,38456,38288,35266,37884,31341,21192,11168,3034,2344,60793,2690,31244,38550,17242,,,5073,6453,5937,5475,5937,5563,6140,5363,5651,15823,24982,24703,26879,29832,,,,,92806,91610,,PRY,Paraguay,"Children out of school, primary",,92549,,92752
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38268,29462,32836,29078,29309,32374,44918,51144,57114,51344,47731,45029,45038,35531,35954,29552,19838,26394,41961,50503,,PSE,West Bank and Gaza,"Children out of school, primary",30585,26545,22513,31400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSS,Pacific island small states,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PST,Post-demographic dividend,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,,,,,3759,3585,3391,,,,1783,2194,,,2515,,2280,2477,,,,,,,,,,,,,,,,,,,,,,,,PYF,French Polynesia,"Children out of school, primary",,,,
,,,,,,,,,,,3735,5236,6766,8233,,9103,8820,8007,7596,6895,6235,5164,5344,4397,4255,3402,3735,3044,1913,1125,2061,2931,4467,3614,,,,1040,823,3972,6952,6666,8743,5233,3864,5740,3101,,2305,1125,3614,429,3137,5093,121,2887,,,,QAT,Qatar,"Children out of school, primary",7541,2268,953,3403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263050,187363,152558,123088,119539,19102,17476,5849,6540,13560,41029,50808,68519,56940,57787,28764,10078,20240,34853,53033,,86119,99956,76877,92551,,,ROU,Romania,"Children out of school, primary",,95932,87591,75254
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371400,641637,,,,,,,,,,,318050,324444,246256,257917,,256200,149898,171685,49972,4815,1232,26811,139533,,RUS,Russian Federation,"Children out of school, primary",163509,43139,6396,26154
,,,,,,,,,,,,,341228,356783,376185,,364927,357208,,,,,,,,,,,,,,,,,,,,,495594,,,254503,176519,,,,,,,,,,,,117677,162562,174116,,,RWA,Rwanda,"Children out of school, primary",,102454,139090,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAS,South Asia,"Children out of school, primary",,,,
,,,,,,,,,,,,,,,,,,,984870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583418,,,,165700,76527,,,89631,74973,,SAU,Saudi Arabia,"Children out of school, primary",131564,78921,,83195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043241,2270133,2267255,2410734,2423403,,,,,SDN,Sudan,"Children out of school, primary",2330781,2420721,2229308,
,,,,,,,,,,,,,,,,,,603391,601997,613883,626879,635013,640782,657522,675124,624437,,660775,688562,715496,,754360,,775884,,744490,692319,663666,687853,644696,,,551084,596691,589006,553425,526777,528774,544708,546736,554104,513840,556553,565585,,640524,709093,741881,,SEN,Senegal,"Children out of school, primary",553510,,,620532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.1799927,72,236,1520,,,SGP,Singapore,"Children out of school, primary",1161.165039,24,476,268
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20854,17733,17836,,,,,,1860,1192,,6800,,,,SLB,Solomon Islands,"Children out of school, primary",872,,5337,
,,,,,,,,,,,,,,,,,,,,,,,358473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71676,17418,16204,,,,,,SLE,Sierra Leone,"Children out of school, primary",,20421,,
